App Instance ID,v1 User ID,Time Zone Offset,Advertising Identifier,Advertising Tracking Enabled,Application UUID,Application Name,Application Identifier,Platform,Organization UUID,Visit ID,Visit Start,Visit End,Dwell Time (seconds),Place UUID,Place Name,Fence Type,Latitude,Longitude,Exit Latitude,Exit Longitude
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,0bdbb27a-173c-458b-b814-bba7912f5c03,03/27/2019 19:44:16,03/27/2019 19:49:51,335,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,50686ce7-0fc1-487d-b41d-e1faa08bc349,03/27/2019 19:50:27,03/27/2019 19:51:07,39,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,7720c9b7-feb6-4dc8-b0c4-574b047ae261,03/27/2019 19:56:36,03/27/2019 19:56:56,20,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,40c29c5e-8774-4f68-be28-d14f5eb63a65,03/27/2019 19:57:45,03/27/2019 20:01:13,208,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
589f9d33-4195-4556-aa6b-c3fe504dc01f,DNQaFA3urN8WFLu6d7UQQJgjJPk=,-14400000,96ecc4e0-cf26-4fc0-9e23-f195a2f2441a,true,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,e0ceb28c-3eaf-4266-8085-10e27d3cac94,03/27/2019 21:59:54,03/27/2019 22:01:26,91,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,33debd29-9805-4872-8d75-84db64b80151,03/27/2019 19:52:02,03/27/2019 19:54:16,133,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,414260b8-6da0-47ca-8f77-99f545c89777,03/27/2019 15:45:14,03/27/2019 15:45:34,19,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
108401f4-6136-4d02-aa39-6b174c8246d4,vpP+nYIefAaGSBxSXw3Nkycbo7I=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,24686869-3f90-461a-ad38-b83d05683ed5,03/27/2019 19:26:55,03/27/2019 19:27:29,33,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,c7d3475d-69c2-4670-ad9b-8035f754befa,03/27/2019 15:50:20,03/27/2019 15:59:48,567,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,a9a17dff-df70-4bd9-9397-ae423b58e670,03/27/2019 16:03:54,03/27/2019 16:04:45,51,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
740b00eb-d591-4077-bf0f-062e536f43ab,Aj4KbEB3ckPi2onkTLT5Mz1onU4=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,e5413807-f494-4715-bc65-5d4f8516614f,03/27/2019 19:14:03,03/27/2019 19:14:12,9,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,aba42b6e-a38e-427f-8f24-2f17e8ec33e9,03/27/2019 16:00:44,03/27/2019 16:03:16,152,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,b2ce8eab-25f5-4034-ad72-89db9dff5641,03/27/2019 15:32:39,03/27/2019 15:33:04,25,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
108401f4-6136-4d02-aa39-6b174c8246d4,vpP+nYIefAaGSBxSXw3Nkycbo7I=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,1902d51f-ce2c-4489-af01-92a0a654ea34,03/27/2019 19:28:11,03/27/2019 19:29:23,71,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,f6bd9b7f-dae8-4dd8-aade-b7d7d7a558d7,03/27/2019 19:37:21,03/27/2019 19:37:53,32,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,1e01328c-e3a8-4f09-887d-6d239025b9fd,03/27/2019 19:43:07,03/27/2019 19:43:18,11,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
589f9d33-4195-4556-aa6b-c3fe504dc01f,DNQaFA3urN8WFLu6d7UQQJgjJPk=,-14400000,96ecc4e0-cf26-4fc0-9e23-f195a2f2441a,true,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,08b75ebc-d918-4292-b064-e9682b054618,03/27/2019 22:03:28,03/27/2019 22:05:43,135,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
589f9d33-4195-4556-aa6b-c3fe504dc01f,DNQaFA3urN8WFLu6d7UQQJgjJPk=,-14400000,96ecc4e0-cf26-4fc0-9e23-f195a2f2441a,true,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,378e4a32-28e6-495a-a105-192863302cd0,03/27/2019 21:59:54,03/27/2019 22:01:26,91,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,4635b6ee-5ed4-405c-bf00-67d6fd711d95,03/27/2019 19:36:28,03/27/2019 19:36:28,0,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,567f510b-af68-4e16-af6e-5fb485e7ce2b,03/27/2019 15:46:12,03/27/2019 15:46:41,28,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,b46aedfb-ab26-40b8-8c6b-56dcf4b42b4c,03/27/2019 21:49:27,03/27/2019 21:51:13,106,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,10201448-20c2-4b50-bb3d-a7cca750bafd,03/27/2019 21:51:45,03/27/2019 21:52:21,36,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,b1690a3b-598f-4cf1-a29f-3d432003f32c,03/27/2019 21:53:31,03/27/2019 21:54:46,74,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,57137ee9-7bfe-42e9-a3e0-2e14ceefca8a,03/27/2019 21:56:59,03/27/2019 21:58:12,73,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,fa3c1ea4-a12c-499c-89fa-1cd596d0e379,03/27/2019 21:56:59,03/27/2019 21:58:12,73,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
108401f4-6136-4d02-aa39-6b174c8246d4,vpP+nYIefAaGSBxSXw3Nkycbo7I=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,be844f44-1a6d-4947-870a-461bd6b1f30e,03/27/2019 19:26:04,03/27/2019 19:26:04,0,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,df93f554-0a03-451d-93da-ab84910d33fc,03/27/2019 15:45:14,03/27/2019 15:45:34,19,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,f8a4eecb-2270-4fb4-94c0-4a9d0a69aae4,03/27/2019 15:49:31,03/27/2019 15:49:48,16,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,df472e86-6bc0-4219-98e1-dd30917afae8,03/27/2019 15:26:44,03/27/2019 15:27:36,51,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,602fde22-83aa-4d8c-9d72-347e38b79c98,03/27/2019 16:00:44,03/27/2019 16:03:16,152,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,447f29b2-a96b-44e6-b843-ae368691d8db,03/27/2019 16:05:21,03/27/2019 16:05:43,21,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,1c5c73e4-6352-4f31-9619-9267276dba3a,03/27/2019 20:03:09,03/27/2019 20:03:28,18,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,a8372870-700b-4453-a592-ca32f16d4b22,03/27/2019 15:26:44,03/27/2019 15:27:36,51,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,cda178cf-40ab-44e2-acd8-f9b31bbd3384,03/27/2019 15:33:49,03/27/2019 15:35:52,123,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
740b00eb-d591-4077-bf0f-062e536f43ab,Aj4KbEB3ckPi2onkTLT5Mz1onU4=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,82eed253-766c-41f1-bf20-007a6703885d,03/27/2019 19:15:06,03/27/2019 19:15:51,45,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
108401f4-6136-4d02-aa39-6b174c8246d4,vpP+nYIefAaGSBxSXw3Nkycbo7I=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,7e67614e-80c3-4dcc-a413-67230e13e415,03/27/2019 19:26:55,03/27/2019 19:27:29,33,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,4f93b5ed-6949-4006-adff-2531ec9641a5,03/27/2019 21:49:27,03/27/2019 21:51:13,106,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
108401f4-6136-4d02-aa39-6b174c8246d4,vpP+nYIefAaGSBxSXw3Nkycbo7I=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,2755babe-957b-4acc-b300-e268515b96ad,03/27/2019 19:28:11,03/27/2019 19:29:23,71,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,af2a51c9-00ab-4d41-9cc4-fc644352ab62,03/27/2019 19:43:07,03/27/2019 19:43:18,11,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,4789f285-590a-4eac-a5fa-51af22b48835,03/27/2019 19:36:28,03/27/2019 19:36:28,0,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,8ac54d21-1a50-4958-8d3f-531958fc4fc0,03/27/2019 19:37:21,03/27/2019 19:37:53,32,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,360bc638-6ef7-42ad-b523-56dbd8c57396,03/27/2019 19:41:37,03/27/2019 19:42:13,36,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
